Food Eaten,Steps Taken,Elapsed Time (s),Comp Time (us),Nodes Explored
183,22467,361,1269,596
183,22468,361,1077,529
183,22469,361,869,466
183,22470,361,791,407
183,22471,361,652,352
183,22472,361,584,301
183,22473,361,519,254
183,22474,361,426,211
183,22475,361,377,172
183,22476,361,316,137
183,22477,361,260,106
183,22478,361,829,79
183,22479,361,394,56
183,22480,361,197,37
183,22481,361,117,22
183,22482,361,89,11
183,22483,361,69,4
184,22484,361,24274,10520
184,22485,361,21858,10260
184,22486,361,21118,10142
184,22487,361,25609,10018
184,22488,361,19560,9888
184,22489,361,18598,9752
184,22490,361,34824,9610
184,22491,361,25431,9462
184,22492,361,21814,9308
184,22493,361,19667,9148
184,22494,361,21723,8982
184,22495,361,19675,8810
184,22496,361,16543,8632
184,22497,361,17843,8448
184,22498,361,20177,8258
184,22499,361,16625,8062
184,22500,361,14212,7860
184,22501,361,14634,7653
184,22502,361,14685,7447
184,22503,361,13041,7243
184,22504,361,12376,7041
184,22505,361,13185,6841
184,22506,361,12668,6643
184,22507,361,14294,6447
184,22508,362,15351,6253
184,22509,362,10709,6061
184,22510,362,11109,5871
184,22511,362,18039,5683
184,22512,362,10366,5497
184,22513,362,9727,5313
184,22514,362,10908,5131
184,22515,362,8317,4951
184,22516,362,13565,4773
184,22517,362,8546,4597
184,22518,362,7281,4423
184,22519,362,10557,4251
184,22520,362,7209,4081
184,22521,362,10558,3913
184,22522,362,6958,3747
184,22523,362,6648,3583
184,22524,362,5821,3421
184,22525,362,5826,3259
184,22526,362,5517,3100
184,22527,362,5299,2945
184,22528,362,9123,2794
184,22529,362,4503,2647
184,22530,362,4316,2504
184,22531,362,8417,2365
184,22532,362,4382,2230
184,22533,362,3896,2099
184,22534,362,3909,1972
184,22535,362,4068,1849
184,22536,362,3558,1730
184,22537,362,3989,1615
184,22538,362,2993,1504
184,22539,362,2895,1397
184,22540,362,4537,1294
184,22541,362,3734,1195
184,22542,362,3078,1100
184,22543,362,2013,1009
184,22544,362,1812,922
184,22545,362,1909,839
184,22546,362,1432,760
184,22547,362,1400,685
184,22548,362,1183,614
184,22549,362,1196,547
184,22550,362,993,484
184,22551,362,932,425
184,22552,362,774,370
184,22553,362,606,319
184,22554,362,574,272
184,22555,362,517,229
184,22556,362,425,190
184,22557,362,368,163
184,22558,362,300,124
184,22559,362,252,97
184,22560,362,205,74
184,22561,362,170,55
184,22562,362,138,37
184,22563,362,116,22
184,22564,362,84,11
184,22565,362,65,4
185,22566,362,54038,28022
185,22567,362,51918,27793
185,22568,362,48846,27592
185,22569,362,53189,27388
185,22570,362,53902,27184
185,22571,362,70126,26979
185,22572,362,64373,26770
185,22573,362,50137,26557
185,22574,362,49996,26340
185,22575,362,54681,26119
185,22576,362,50128,25891
185,22577,362,58971,25659
185,22578,362,53765,25422
185,22579,363,51717,25177
185,22580,363,57986,24924
185,22581,363,50998,24663
185,22582,363,44814,24394
185,22583,363,42589,24117
185,22584,363,47495,23832
185,22585,363,43958,23539
185,22586,363,53248,23238
185,22587,363,40578,22929
185,22588,363,49884,22612
185,22589,363,52924,22287
185,22590,363,41831,21954
185,22591,363,39841,21613
185,22592,363,46225,21265
185,22593,363,39633,20911
185,22594,363,38530,20555
185,22595,363,54876,20377
185,22596,363,43965,20082
185,22597,363,40337,19940
185,22598,363,38196,19802
185,22599,363,39871,19668
185,22600,363,53935,19538
185,22601,364,36132,19412
185,22602,364,37241,19290
185,22603,364,36642,19172
185,22604,364,36978,19058
185,22605,364,44850,18948
185,22606,364,34210,18842
185,22607,364,42293,18740
185,22608,364,34869,18642
185,22609,364,51537,18548
185,22610,364,42557,18458
185,22611,364,33584,18372
185,22612,364,35349,18289
185,22613,364,36316,18206
185,22614,364,32677,18123
185,22615,364,32240,18040
185,22616,364,33078,17957
185,22617,364,35090,17874
185,22618,364,32121,17791
185,22619,364,39570,17708
185,22620,364,31684,17625
185,22621,364,41077,17542
185,22622,364,37590,17459
185,22623,364,38568,17376
185,22624,364,47248,17290
185,22625,364,51372,17200
185,22626,364,33726,17106
185,22627,365,32962,17008
185,22628,365,44684,16906
185,22629,365,48214,16800
185,22630,365,38697,16690
185,22631,365,36728,16576
185,22632,365,40103,16458
185,22633,365,41657,16336
185,22634,365,30744,16210
185,22635,365,31318,16080
185,22636,365,32879,15947
185,22637,365,37693,15808
185,22638,365,31513,15663
185,22639,365,28894,15503
185,22640,365,27255,15335
185,22641,365,29980,15161
185,22642,365,31626,14981
185,22643,365,30517,14795
185,22644,365,29843,14603
185,22645,365,30293,14405
185,22646,365,29553,14201
185,22647,365,27042,13991
185,22648,365,25375,13775
185,22649,365,35415,13556
185,22650,365,25776,13335
185,22651,365,25491,13112
185,22652,365,26652,12887
185,22653,365,37737,12663
185,22654,365,32820,12441
185,22655,365,29606,12221
185,22656,365,21519,12000
185,22657,365,33055,11777
185,22658,366,30975,11552
185,22659,366,23629,11325
185,22660,366,21475,11097
185,22661,366,24815,10871
185,22662,366,26414,10647
185,22663,366,27314,10425
185,22664,366,30280,10205
185,22665,366,21065,9987
185,22666,366,17448,9771
185,22667,366,18140,9557
185,22668,366,26548,9345
185,22669,366,17105,9132
185,22670,366,16012,8920
185,22671,366,16155,8710
185,22672,366,14838,8502
185,22673,366,14966,8296
185,22674,366,15486,8092
185,22675,366,13825,7890
185,22676,366,15016,7690
185,22677,366,18869,7492
185,22678,366,14393,7296
185,22679,366,18587,7102
185,22680,366,14933,6910
185,22681,366,11278,6720
185,22682,366,12090,6532
185,22683,366,16334,6346
185,22684,366,14425,6162
185,22685,366,10404,5980
185,22686,366,11480,5800
185,22687,366,10458,5622
185,22688,366,9864,5446
185,22689,366,9293,5272
185,22690,366,16792,5100
185,22691,366,10389,4930
185,22692,366,8247,4762
185,22693,366,11251,4596
185,22694,366,9741,4432
185,22695,366,7649,4270
185,22696,366,7177,4110
185,22697,366,9734,3952
185,22698,366,9152,3796
185,22699,366,10465,3642
185,22700,366,13389,3490
185,22701,366,7412,3340
185,22702,366,5606,3192
185,22703,366,5506,3046
185,22704,366,6304,2902
185,22705,366,5898,2760
185,22706,366,4718,2620
185,22707,366,5747,2482
185,22708,366,4256,2346
185,22709,366,3962,2212
185,22710,366,5919,2081
185,22711,366,3511,1954
185,22712,366,3386,1831
185,22713,366,2975,1712
185,22714,366,2960,1597
185,22715,366,3191,1486
185,22716,366,3554,1379
185,22717,366,2294,1276
185,22718,366,1986,1177
185,22719,366,2081,1082
185,22720,366,1799,991
185,22721,366,1580,904
185,22722,366,1510,821
185,22723,366,1468,742
185,22724,366,1443,667
185,22725,366,1214,596
185,22726,366,1119,529
185,22727,366,1072,466
185,22728,366,803,407
185,22729,366,659,352
185,22730,366,685,301
185,22731,366,578,254
185,22732,366,456,211
185,22733,366,377,172
185,22734,366,318,137
185,22735,366,264,106
185,22736,366,210,79
185,22737,366,176,56
185,22738,366,132,37
185,22739,366,108,22
185,22740,366,83,11
185,22741,366,68,4
186,22742,366,23865,13188
186,22743,366,22378,13055
186,22744,366,36685,12986
186,22745,366,26028,12915
186,22746,366,26050,12842
186,22747,366,24131,12767
186,22748,366,23108,12690
186,22749,366,23455,12611
186,22750,366,25585,12530
186,22751,367,21802,12447
186,22752,367,22105,12362
186,22753,367,24554,12275
186,22754,367,22301,12186
186,22755,367,31511,12095
186,22756,367,30129,12002
186,22757,367,23192,11907
186,22758,367,22341,11810
186,22759,367,25890,11711
186,22760,367,22658,11610
186,22761,367,21428,11507
186,22762,367,36477,11402
186,22763,367,20745,11295
186,22764,367,24887,11186
186,22765,367,20429,11075
186,22766,367,23687,10962
186,22767,367,24454,10847
186,22768,367,23294,10730
186,22769,367,27197,10611
186,22770,367,20765,10490
186,22771,367,29822,10367
186,22772,367,20051,10242
186,22773,367,17752,10115
186,22774,367,24165,9986
186,22775,367,19075,9855
186,22776,367,18758,9722
186,22777,367,22949,9587
186,22778,367,22078,9450
186,22779,367,19987,9311
186,22780,367,17647,9170
186,22781,367,17161,9027
186,22782,367,16185,8882
186,22783,367,22128,8735
186,22784,367,17558,8586
186,22785,367,15131,8435
186,22786,367,15787,8282
186,22787,367,15755,8127
186,22788,367,15615,7970
186,22789,367,15680,7811
186,22790,367,16051,7697
186,22791,367,14704,7584
186,22792,367,16992,7506
186,22793,367,21857,7430
186,22794,367,14296,7356
186,22795,367,15788,7284
186,22796,367,15936,7214
186,22797,367,14610,7146
186,22798,367,16608,7080
186,22799,368,20566,7016
186,22800,368,19677,6954
186,22801,368,16666,6894
186,22802,368,14641,6836
186,22803,368,14715,6780
186,22804,368,12711,6726
186,22805,368,11637,6674
186,22806,368,11558,6624
186,22807,368,15219,6576
186,22808,368,13473,6527
186,22809,368,13492,6476
186,22810,368,15452,6422
186,22811,368,11838,6362
186,22812,368,15748,6296
186,22813,368,12664,6224
186,22814,368,12906,6146
186,22815,368,11301,6062
186,22816,368,20329,5972
186,22817,368,10415,5876
186,22818,368,12564,5774
186,22819,368,16370,5666
186,22820,368,10469,5552
186,22821,368,13954,5432
186,22822,368,10225,5306
186,22823,368,10398,5174
186,22824,368,14092,5036
186,22825,368,11700,4892
186,22826,368,14247,4742
186,22827,368,11737,4586
186,22828,368,14350,4424
186,22829,368,11153,4257
186,22830,368,10648,4086
186,22831,368,13677,3912
186,22832,368,11439,3741
186,22833,368,10752,3571
186,22834,368,9765,3404
186,22835,368,10359,3241
186,22836,368,6336,3082
186,22837,368,5526,2927
186,22838,368,5240,2776
186,22839,368,5135,2629
186,22840,368,4581,2486
186,22841,368,4321,2347
186,22842,368,6783,2212
186,22843,368,4174,2081
186,22844,368,3683,1954
186,22845,368,7277,1831
186,22846,368,5233,1712
186,22847,368,3600,1597
186,22848,368,2818,1486
186,22849,368,2938,1379
186,22850,368,2704,1276
186,22851,368,2393,1177
186,22852,368,2012,1082
186,22853,368,1828,991
186,22854,368,1775,904
186,22855,368,1969,821
186,22856,368,1745,742
186,22857,368,1379,667
186,22858,368,1152,596
186,22859,368,1134,529
186,22860,368,958,466
186,22861,368,852,407
186,22862,368,861,352
186,22863,368,695,301
186,22864,368,900,254
186,22865,368,1093,211
186,22866,368,925,172
186,22867,368,765,137
186,22868,368,626,106
186,22869,368,381,79
186,22870,368,294,56
186,22871,368,161,37
186,22872,368,136,22
186,22873,368,94,11
186,22874,368,89,4
187,22875,368,11806,5348
187,22876,368,10386,5048
187,22877,368,9170,4853
187,22878,368,9226,4662
187,22879,368,9514,4475
187,22880,368,13110,4378
187,22881,368,9439,4269
187,22882,368,13594,4086
187,22883,368,7357,3907
187,22884,368,7113,3732
187,22885,368,6335,3561
187,22886,368,6487,3394
187,22887,368,7511,3231
187,22888,368,6474,3072
187,22889,368,7473,2917
187,22890,368,5610,2766
187,22891,368,6510,2619
187,22892,368,5994,2476
187,22893,368,5152,2337
187,22894,368,4246,2202
187,22895,368,4469,2071
187,22896,368,4128,1944
187,22897,368,3649,1821
187,22898,368,3378,1702
187,22899,368,3239,1587
187,22900,368,2996,1476
187,22901,368,3054,1370
187,22902,368,2656,1271
187,22903,368,2359,1176
187,22904,368,2410,1082
187,22905,368,2024,991
187,22906,368,1723,904
187,22907,368,1539,821
187,22908,368,1598,742
187,22909,368,1439,667
187,22910,368,1503,596
187,22911,368,1785,529
187,22912,368,1116,466
187,22913,368,854,407
187,22914,368,807,352
187,22915,368,680,301
187,22916,368,573,254
187,22917,368,507,211
187,22918,368,434,172
187,22919,368,353,137
187,22920,368,341,106
187,22921,368,255,79
187,22922,368,212,56
187,22923,368,150,37
187,22924,368,125,22
187,22925,368,107,11
187,22926,368,84,4
188,22927,368,66206,31673
188,22928,368,64628,31540
188,22929,368,55658,31462
188,22930,369,67399,31378
188,22931,369,69699,31290
188,22932,369,62732,31198
188,22933,369,79689,31102
188,22934,369,120505,31002
188,22935,369,116465,30898
188,22936,369,98690,30790
188,22937,369,91496,30678
188,22938,369,92091,30562
188,22939,369,77251,30442
188,22940,369,65328,30318
188,22941,369,62618,30190
188,22942,370,67368,30058
188,22943,370,69383,29922
188,22944,370,82536,29782
188,22945,370,54878,29638
188,22946,370,72988,29490
188,22947,370,89978,29338
188,22948,370,80794,29182
188,22949,370,68387,29022
188,22950,370,104534,28858
188,22951,370,99810,28690
188,22952,370,109338,28521
188,22953,370,98100,28349
188,22954,371,87359,28172
188,22955,371,73490,27987
188,22956,371,77047,27794
188,22957,371,77379,27593
188,22958,371,72572,27384
188,22959,371,88802,27167
188,22960,371,106082,26942
188,22961,371,101112,26709
188,22962,371,105189,26468
188,22963,371,109463,26219
188,22964,371,102025,25962
188,22965,372,91896,25697
188,22966,372,87805,25424
188,22967,372,77442,25143
188,22968,372,74041,24854
188,22969,372,66354,24557
188,22970,372,67102,24252
188,22971,372,68974,23939
188,22972,372,62782,23618
188,22973,372,68650,23289
188,22974,372,71013,22952
188,22975,372,74766,22607
188,22976,372,76737,22254
188,22977,372,70001,21894
188,22978,372,58631,21533
188,22979,373,53885,21352
188,22980,373,46186,20865
188,22981,373,39329,20627
188,22982,373,47566,20393
188,22983,373,47472,20163
188,22984,373,73020,19937
188,22985,373,51696,19715
188,22986,373,52966,19497
188,22987,373,62771,19283
188,22988,373,52433,19073
188,22989,373,38351,18867
188,22990,373,39242,18665
188,22991,373,46391,18467
188,22992,373,43910,18273
188,22993,373,45963,18083
188,22994,373,35318,17894
188,22995,373,45230,17705
188,22996,373,36572,17517
188,22997,373,33411,17333
188,22998,373,34644,17153
188,22999,373,36784,16977
188,23000,373,44918,16805
188,23001,374,35856,16637
188,23002,374,59582,16470
188,23003,374,61928,16303
188,23004,374,60771,16136
188,23005,374,63550,15969
188,23006,374,60912,15802
188,23007,374,60562,15635
188,23008,374,59471,15468
188,23009,374,56079,15301
188,23010,374,54925,15134
188,23011,374,58822,14967
188,23012,374,59577,14800
188,23013,374,57340,14633
188,23014,374,59591,14466
188,23015,374,54436,14299
188,23016,374,52042,14132
188,23017,374,55981,13965
188,23018,375,54020,13798
188,23019,375,49664,13631
188,23020,375,49531,13461
188,23021,375,39240,13287
188,23022,375,43690,13108
188,23023,375,41760,12922
188,23024,375,36757,12735
188,23025,375,42755,12548
188,23026,375,40860,12361
188,23027,375,37376,12174
188,23028,375,30143,11987
188,23029,375,30221,11800
188,23030,375,35465,11613
188,23031,375,46426,11426
188,23032,375,34786,11239
188,23033,375,30978,11052
188,23034,375,32086,10865
188,23035,375,22188,10679
188,23036,375,22018,10494
188,23037,375,22712,10311
188,23038,375,24369,10130
188,23039,375,29727,9951
188,23040,375,26365,9774
188,23041,375,37752,9599
188,23042,375,26894,9426
188,23043,375,18001,9254
188,23044,375,25063,9080
188,23045,375,21731,8904
188,23046,375,25582,8729
188,23047,375,23477,8509
188,23048,376,22180,8290
188,23049,376,23425,8073
188,23050,376,22086,7857
188,23051,376,19720,7641
188,23052,376,16419,7427
188,23053,376,16193,7215
188,23054,376,15584,7005
188,23055,376,14865,6797
188,23056,376,13196,6591
188,23057,376,14298,6387
188,23058,376,17523,6185
188,23059,376,14253,5985
188,23060,376,11387,5787
188,23061,376,10899,5591
188,23062,376,13125,5397
188,23063,376,14384,5205
188,23064,376,18020,5015
188,23065,376,9246,4827
188,23066,376,9298,4641
188,23067,376,8282,4457
188,23068,376,11009,4275
188,23069,376,11302,4095
188,23070,376,8340,3917
188,23071,376,10384,3742
188,23072,376,6586,3571
188,23073,376,10417,3404
188,23074,376,14038,3241
188,23075,376,5717,3082
188,23076,376,6699,2927
188,23077,376,7259,2776
188,23078,376,4936,2629
188,23079,376,7462,2486
188,23080,376,10129,2347
188,23081,376,4988,2212
188,23082,376,3799,2081
188,23083,376,3352,1954
188,23084,376,5247,1831
188,23085,376,4506,1712
188,23086,376,2986,1597
188,23087,376,2761,1486
188,23088,376,2501,1379
188,23089,376,2327,1276
188,23090,376,4508,1177
188,23091,376,3937,1082
188,23092,376,2674,991
188,23093,376,1790,904
188,23094,376,1641,821
188,23095,376,1819,742
188,23096,376,1360,667
188,23097,376,1183,596
188,23098,376,1274,529
188,23099,376,1485,466
188,23100,376,1467,407
188,23101,376,1239,352
188,23102,376,776,301
188,23103,376,712,254
188,23104,376,663,211
188,23105,376,485,172
188,23106,376,389,137
188,23107,376,321,106
188,23108,376,243,79
188,23109,376,188,56
188,23110,376,150,37
188,23111,376,102,22
188,23112,376,118,11
188,23113,376,63,4
189,23114,376,2139,1064
189,23115,376,1191,535
189,23116,376,1046,532
189,23117,376,1042,527
189,23118,376,1051,520
189,23119,376,1369,511
189,23120,376,1383,500
189,23121,376,1452,487
189,23122,376,1000,472
189,23123,376,1028,455
189,23124,376,892,436
189,23125,376,1439,415
189,23126,376,1037,392
189,23127,376,792,367
189,23128,376,688,340
189,23129,376,840,311
189,23130,376,739,280
189,23131,376,702,248
189,23132,376,445,218
189,23133,376,424,190
189,23134,376,431,164
189,23135,376,336,140
189,23136,376,300,118
189,23137,376,319,98
189,23138,376,271,80
189,23139,376,201,64
189,23140,376,185,50
189,23141,376,147,43
189,23142,376,139,40
189,23143,376,170,33
189,23144,376,117,22
189,23145,376,89,11
189,23146,376,87,4
190,23147,376,63409,28275
190,23148,376,62544,28294
190,23149,376,51465,28309
190,23150,376,61353,28320
190,23151,376,88837,28327
190,23152,376,78266,28330
190,23153,376,77676,28330
190,23154,376,87659,28330
190,23155,377,73065,28330
190,23156,377,69638,28330
190,23157,377,62446,28330
190,23158,377,96774,28330
190,23159,377,92282,28330
190,23160,377,91705,28330
190,23161,377,92137,28330
190,23162,377,90519,28330
190,23163,377,100361,28330
190,23164,377,79237,28330
190,23165,377,66984,28330
190,23166,377,65037,28330
190,23167,378,79974,28330
190,23168,378,65250,28330
190,23169,378,71122,28330
190,23170,378,53614,28330
190,23171,378,64010,28330
190,23172,378,74508,28311
190,23173,378,69683,28288
190,23174,378,66131,28131
190,23175,378,70477,28100
190,23176,378,54677,28065
190,23177,378,107739,28024
190,23178,378,69385,27979
190,23179,378,71185,27930
190,23180,378,85735,27877
190,23181,379,74365,27820
190,23182,379,58353,27759
190,23183,379,55720,27694
190,23184,379,59791,27625
190,23185,379,57886,27552
190,23186,379,68351,27475
190,23187,379,75172,27394
190,23188,379,66383,27309
190,23189,379,66709,27220
190,23190,379,74524,27127
190,23191,379,71456,27030
190,23192,379,65469,26929
190,23193,379,76657,26824
190,23194,379,56161,26715
190,23195,379,72465,26602
190,23196,380,62019,26485
190,23197,380,52281,26364
190,23198,380,55291,26239
190,23199,380,53961,26110
190,23200,380,60898,25977
190,23201,380,56939,25840
190,23202,380,59520,25699
190,23203,380,52510,25554
190,23204,380,65926,25405
190,23205,380,62189,25252
190,23206,380,55301,25095
190,23207,380,58618,24934
190,23208,380,89808,24769
190,23209,380,71633,24600
190,23210,380,53745,24428
190,23211,380,58465,24254
190,23212,381,69752,24078
190,23213,381,72603,23900
190,23214,381,55276,23720
190,23215,381,53471,23538
190,23216,381,50331,23351
190,23217,381,49910,23158
190,23218,381,55334,22959
190,23219,381,66675,22754
190,23220,381,50645,22543
190,23221,381,45939,22326
190,23222,381,54029,22103
190,23223,381,54979,21874
190,23224,381,54136,21639
190,23225,381,69721,21398
190,23226,381,79370,21151
190,23227,381,50736,20898
190,23228,381,44992,21059
190,23229,382,43343,21219
190,23230,382,45217,21377
190,23231,382,48486,21533
190,23232,382,49414,21687
190,23233,382,71243,21839
190,23234,382,47544,21989
190,23235,382,53528,22137
190,23236,382,53631,22283
190,23237,382,54795,22427
190,23238,382,48191,22349
190,23239,382,48647,22292
190,23240,382,48246,22231
190,23241,382,71626,22166
190,23242,382,70789,22097
190,23243,382,45253,22024
190,23244,382,67521,21947
190,23245,382,61424,21865
190,23246,382,59077,21775
190,23247,382,69824,21677
190,23248,383,68272,21571
190,23249,383,63327,21457
190,23250,383,53300,21335
190,23251,383,55388,21205
190,23252,383,53125,21067
190,23253,383,42888,20921
190,23254,383,52998,20770
190,23255,383,55680,20615
190,23256,383,54405,20457
190,23257,383,48874,20296
190,23258,383,52104,20129
190,23259,383,43322,19956
190,23260,383,51655,19777
190,23261,383,48981,19592
190,23262,383,45798,19401
190,23263,383,53927,19204
190,23264,383,53139,19001
190,23265,383,39086,18792
190,23266,384,59420,18577
190,23267,384,42339,18356
190,23268,384,38453,18129
190,23269,384,35156,17893
190,23270,384,38144,17648
190,23271,384,46805,17397
190,23272,384,49203,17140
190,23273,384,43772,16877
190,23274,384,32705,16608
190,23275,384,32611,16333
190,23276,384,32714,16052
190,23277,384,34032,15765
190,23278,384,31102,15472
190,23279,384,35785,15173
190,23280,384,30541,14868
190,23281,384,31780,14560
190,23282,384,30729,14252
190,23283,384,29588,13946
190,23284,384,28444,13642
190,23285,384,31620,13340
190,23286,384,36633,13040
190,23287,384,26340,12742
190,23288,384,33890,12446
190,23289,384,37698,12152
190,23290,384,23089,11860
190,23291,384,27695,11570
190,23292,384,20338,11282
190,23293,384,20681,10996
190,23294,384,24375,10712
190,23295,384,21781,10430
190,23296,385,25469,10150
190,23297,385,27199,9872
190,23298,385,17753,9597
190,23299,385,17970,9326
190,23300,385,17266,9059
190,23301,385,17449,8796
190,23302,385,17118,8536
190,23303,385,16654,8277
190,23304,385,22996,8022
190,23305,385,21635,7771
190,23306,385,14027,7524
190,23307,385,13907,7281
190,23308,385,16104,7042
190,23309,385,23279,6807
190,23310,385,12874,6576
190,23311,385,12238,6349
190,23312,385,12195,6126
190,23313,385,14473,5907
190,23314,385,14250,5692
190,23315,385,13605,5481
190,23316,385,10067,5274
190,23317,385,13513,5071
190,23318,385,10458,4872
190,23319,385,9592,4677
190,23320,385,9479,4486
190,23321,385,8195,4299
190,23322,385,8570,4116
190,23323,385,7718,3937
190,23324,385,8208,3762
190,23325,385,7208,3591
190,23326,385,7274,3424
190,23327,385,10504,3261
190,23328,385,8593,3102
190,23329,385,9705,2947
190,23330,385,9551,2796
190,23331,385,13176,2649
190,23332,385,6309,2506
190,23333,385,4679,2367
190,23334,385,4712,2232
190,23335,385,4379,2101
190,23336,385,3552,1974
190,23337,385,3498,1851
190,23338,385,3788,1732
190,23339,385,3699,1617
190,23340,385,3041,1506
190,23341,385,2779,1399
190,23342,385,2542,1296
190,23343,385,2372,1197
190,23344,385,3416,1102
190,23345,385,2361,1011
190,23346,385,1798,924
190,23347,385,1764,841
190,23348,385,1761,762
190,23349,385,2984,687
190,23350,385,2486,616
190,23351,385,2263,549
190,23352,385,1101,486
190,23353,385,1145,427
190,23354,385,933,372
190,23355,385,713,321
190,23356,385,632,274
190,23357,385,578,231
190,23358,385,455,201
190,23359,385,387,157
190,23360,385,365,126
190,23361,385,324,99
190,23362,385,266,76
190,23363,385,221,56
190,23364,385,142,37
190,23365,385,108,22
190,23366,385,84,11
190,23367,385,76,4
191,23368,385,15093,5552
191,23369,385,10151,5391
191,23370,385,14549,5082
191,23371,385,17237,4916
191,23372,385,9865,4754
191,23373,385,12105,4596
191,23374,385,8458,4442
191,23375,385,8435,4292
191,23376,385,16779,4146
191,23377,385,8597,4004
191,23378,385,12641,3866
191,23379,385,14285,3732
191,23380,385,6661,3522
191,23381,385,9128,3320
191,23382,385,5927,3317
191,23383,385,7335,3195
191,23384,385,5977,3075
191,23385,385,5348,2957
191,23386,385,6124,2841
191,23387,385,4993,2727
191,23388,385,5028,2615
191,23389,385,7325,2505
191,23390,385,6148,2397
191,23391,385,5192,2291
191,23392,385,5567,2187
191,23393,385,4098,2088
191,23394,385,3618,1995
191,23395,385,5652,1908
191,23396,385,7323,1827
191,23397,385,7225,1752
191,23398,385,3699,1680
191,23399,385,3506,1609
191,23400,385,3620,1536
191,23401,385,2587,1461
191,23402,385,2750,1384
191,23403,385,2868,1305
191,23404,385,2718,1224
191,23405,385,2210,1141
191,23406,385,2042,1057
191,23407,385,2032,975
191,23408,385,2745,895
191,23409,385,1429,817
191,23410,385,2075,741
191,23411,385,1677,667
191,23412,385,1645,596
191,23413,385,1249,529
191,23414,385,907,466
191,23415,385,867,407
191,23416,385,723,352
191,23417,385,596,301
191,23418,385,521,254
191,23419,385,448,211
191,23420,385,387,172
191,23421,385,319,137
191,23422,385,269,106
191,23423,385,289,79
191,23424,385,229,56
191,23425,385,176,37
191,23426,385,134,22
191,23427,385,82,11
191,23428,385,61,4
192,23429,385,50303,22184
192,23430,385,48605,21918
192,23431,385,49059,21808
192,23432,386,51615,21642
192,23433,386,49056,21524
192,23434,386,51760,21399
192,23435,386,45390,21266
192,23436,386,40235,21126
192,23437,386,40526,20985
192,23438,386,46727,20844
192,23439,386,44369,20703
192,23440,386,48258,20562
192,23441,386,36561,20421
192,23442,386,38256,20280
192,23443,386,40282,20139
192,23444,386,42097,19998
192,23445,386,41027,19857
192,23446,386,37139,19716
192,23447,386,34983,19575
192,23448,386,38810,19435
192,23449,386,42813,19296
192,23450,386,35247,19159
192,23451,386,42667,19024
192,23452,386,47218,18891
192,23453,386,33040,18760
192,23454,386,38405,18631
192,23455,387,47264,18504
192,23456,387,45973,18379
192,23457,387,41063,18256
192,23458,387,35237,18135
192,23459,387,34124,18016
192,23460,387,38492,17899
192,23461,387,46141,17784
192,23462,387,42117,17671
192,23463,387,33727,17560
192,23464,387,35993,17451
192,23465,387,41400,17344
192,23466,387,37469,17239
192,23467,387,34835,17136
192,23468,387,52899,17035
192,23469,387,33436,16936
192,23470,387,33148,16839
192,23471,387,30669,16744
192,23472,387,42796,16651
192,23473,387,40346,16560
192,23474,387,36749,16471
192,23475,387,31150,16384
192,23476,387,34768,16299
192,23477,387,32906,16216
192,23478,387,37051,16135
192,23479,387,35373,16009
192,23480,387,43604,15932
192,23481,388,38797,15857
192,23482,388,36749,15784
192,23483,388,30842,15713
192,23484,388,62094,15644
192,23485,388,43508,15577
192,23486,388,35426,15512
192,23487,388,30816,15449
192,23488,388,26710,15388
192,23489,388,33966,15329
192,23490,388,26623,15272
192,23491,388,35572,15147
192,23492,388,31753,14952
192,23493,388,43621,14899
192,23494,388,35703,14848
192,23495,388,35057,14799
192,23496,388,29340,14752
192,23497,388,38093,14707
192,23498,388,31628,14664
192,23499,388,33206,14623
192,23500,388,28466,14584
192,23501,388,35963,14543
192,23502,388,28399,14496
192,23503,388,28530,14443
192,23504,388,29289,14335
192,23505,388,48134,14270
192,23506,388,33216,14199
192,23507,388,34135,14122
192,23508,388,31885,14041
192,23509,388,26908,13963
192,23510,389,30122,13889
192,23511,389,28024,13819
192,23512,389,24298,13753
192,23513,389,35410,13691
192,23514,389,32069,13633
192,23515,389,30669,13579
192,23516,389,35234,13529
192,23517,389,30432,13480
192,23518,389,35240,13431
192,23519,389,32423,13379
192,23520,389,35729,13322
192,23521,389,29161,13259
192,23522,389,26946,13190
192,23523,389,40686,13115
192,23524,389,36786,12932
192,23525,389,26587,12743
192,23526,389,29979,12548
192,23527,389,26104,12347
192,23528,389,24555,12141
192,23529,389,22979,11931
192,23530,389,26485,11717
192,23531,389,34699,11499
192,23532,389,56187,11277
192,23533,389,34908,11051
192,23534,389,32364,10821
192,23535,389,34241,10587
192,23536,389,31559,10349
192,23537,389,29479,10107
192,23538,389,27183,9861
192,23539,389,27839,9611
192,23540,389,25781,9357
192,23541,389,30662,9099
192,23542,390,25311,8921
192,23543,390,33511,8641
192,23544,390,26035,8383
192,23545,390,18581,8129
192,23546,390,27111,7881
192,23547,390,18585,7637
192,23548,390,25070,7395
192,23549,390,17985,7156
192,23550,390,14074,6921
192,23551,390,15043,6690
192,23552,390,12560,6463
192,23553,390,11293,6240
192,23554,390,11200,6021
192,23555,390,12273,5806
192,23556,390,10507,5595
192,23557,390,9495,5388
192,23558,390,19320,5185
192,23559,390,13513,4986
192,23560,390,9096,4791
192,23561,390,9300,4600
192,23562,390,7894,4413
192,23563,390,10111,4230
192,23564,390,6965,4051
192,23565,390,7481,3876
